NAME,SIZE,ROAST,MILK,WHIP,SERVING_SIZE_ml,CALORIES,TOTAL_FAT_g,SATURATED_FAT_g,TRANS_FAT_g,CHOLESTEROL_mg,SODIUM_mg,TOTAL_CARB_g,DIETARY_FIBER_g,SUGAR_g,PROTEIN_g,VIT_A_pcdv,VIT_C_pcdv,CALCIUM_pcdv,IRON_pcdv,CAFFEINE_mg
Mocha Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,190,0.5,0.4,0,0,160,42,1,40,3,0.04,0,0.1,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,270,9,5,0.2,30,170,45,1,42,4,0.15,0,0.1,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,200,2,1.5,0.1,5,160,42,1,40,3,0.04,0,0.1,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,280,10,6,0.3,35,170,44,1,42,4,0.15,0,0.1,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,210,3,2,0.1,10,160,42,1,40,3,0.04,0,0.1,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,290,11,7,0.3,35,170,44,1,42,4,0.15,0,0.1,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,190,2,0.5,0,0,160,41,1,38,3,0.04,0,0.1,0.1,75
Mocha Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,270,10,5,0.2,30,160,43,1,40,3,0.1,0,0.1,0.1,75
Mocha Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,190,2,2,0,0,160,41,1,39,1,0,0,0,0.08,75
Mocha Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,270,10,7,0.2,30,160,43,1,41,1,0.1,0,0.02,0.08,75
Mocha Frappuccino Blended Beverage,Grande,NA,Nonfat,FALSE,473,270,1,0.5,0,0,230,61,1,59,5,0.06,0,0.1,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,Nonfat,TRUE,473,390,12,8,0.3,45,240,65,1,61,5,0.2,0,0.15,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,2%,FALSE,473,290,3,1.5,0.1,10,230,61,1,58,4,0.06,0,0.1,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,2%,TRUE,473,400,14,9,0.4,50,240,65,1,61,5,0.2,0,0.15,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,Whole,FALSE,473,300,4,2.5,0.1,10,230,61,1,58,4,0.04,0,0.1,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,Whole,TRUE,473,410,15,9,0.4,50,240,65,1,61,5,0.15,0,0.15,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,Soy,FALSE,473,280,2.5,0.5,0,0,220,60,2,56,4,0.04,0,0.15,0.15,110
Mocha Frappuccino Blended Beverage,Grande,NA,Soy,TRUE,473,390,14,8,0.3,40,230,63,2,58,5,0.15,0,0.15,0.15,110
Mocha Frappuccino Blended Beverage,Grande,NA,Coconut,FALSE,473,270,3,2.5,0,0,220,60,1,57,1,0,0,0.02,0.1,110
Mocha Frappuccino Blended Beverage,Grande,NA,Coconut,TRUE,473,390,14,9,0.3,40,230,63,1,60,2,0.15,0,0.04,0.1,110
Mocha Frappuccino Blended Beverage,Venti,NA,Nonfat,FALSE,709,360,1,0.5,0,5,300,81,2,77,7,0.1,0,0.2,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,Nonfat,TRUE,709,480,12,8,0.3,45,320,84,2,80,7,0.2,0,0.2,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,2%,FALSE,709,390,4,2.5,0.1,10,310,81,2,77,7,0.08,0,0.2,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,2%,TRUE,709,500,15,9,0.5,55,320,84,2,80,7,0.2,0,0.2,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,Whole,FALSE,709,400,6,3.5,0.1,15,310,81,2,77,6,0.08,0,0.15,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,Whole,TRUE,709,520,17,10,0.5,55,320,84,2,80,7,0.2,0,0.2,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,Soy,FALSE,709,370,3.5,1,0,0,300,79,2,74,6,0.06,0,0.2,0.25,140
Mocha Frappuccino Blended Beverage,Venti,NA,Soy,TRUE,709,490,15,8,0.3,40,310,82,2,76,6,0.2,0,0.2,0.25,140
Mocha Frappuccino Blended Beverage,Venti,NA,Coconut,FALSE,709,360,4,3.5,0,0,300,79,2,75,2,0,0,0.02,0.15,140
Mocha Frappuccino Blended Beverage,Venti,NA,Coconut,TRUE,709,470,15,11,0.3,40,310,82,2,78,2,0.15,0,0.04,0.15,140
Caffe Vanilla Frappuccino Light Blended Beverage,Tall,NA,Nonfat,NA,354,140,0.1,0.1,0,0,150,31,0,30,3,0.04,0,0.08,0,65
Caffe Vanilla Frappuccino Light Blended Beverage,Grande,NA,Nonfat,NA,473,190,0.1,0.1,0,0,210,43,0,41,3,0.06,0,0.1,0,95
Caffe Vanilla Frappuccino Light Blended Beverage,Venti,NA,Nonfat,NA,709,250,0.2,0.1,0,5,280,58,1,55,5,0.08,0,0.15,0.02,125
Caramel Frappuccino Light Blended Beverage,Tall,NA,Nonfat,NA,354,100,0.1,0,0,0,140,23,0,23,3,0.04,0,0.08,0,65
Caramel Frappuccino Light Blended Beverage,Grande,NA,Nonfat,NA,473,150,0.1,0.1,0,0,200,33,0,32,3,0.06,0,0.1,0,90
Caramel Frappuccino Light Blended Beverage,Venti,NA,Nonfat,NA,709,200,0.1,0.1,0,5,270,44,0,43,5,0.08,0,0.15,0.02,120
Coffee Frappuccino Light Blended Beverage,Tall,NA,Nonfat,NA,354,90,0.1,0,0,0,160,20,0,19,3,0.04,0,0.1,0,70
Coffee Frappuccino Light Blended Beverage,Grande,NA,Nonfat,NA,473,120,0.1,0.1,0,0,210,26,0,26,3,0.06,0,0.1,0,95
Coffee Frappuccino Light Blended Beverage,Venti,NA,Nonfat,NA,709,160,0.1,0.1,0,5,270,34,0,33,5,0.08,0,0.15,0.02,120
Espresso Frappuccino Light Blended Beverage,Tall,NA,Nonfat,NA,354,80,0,0,0,0,130,17,0,16,2,0.02,0,0.06,0,125
Espresso Frappuccino Light Blended Beverage,Grande,NA,Nonfat,NA,473,120,0.1,0,0,0,190,26,0,24,3,0.04,0,0.08,0,155
Espresso Frappuccino Light Blended Beverage,Venti,NA,Nonfat,NA,709,160,0.1,0.1,0,0,270,35,0,34,5,0.08,0,0.15,0.02,190
Java Chip Light Frappuccino Blended Beverage,Tall,NA,Nonfat,NA,354,160,3,2,0,0,170,30,2,27,4,0.04,0,0.1,0.2,75
Java Chip Light Frappuccino Blended Beverage,Grande,NA,Nonfat,NA,473,230,4,3,0,0,250,43,2,39,5,0.06,0,0.1,0.3,110
Java Chip Light Frappuccino Blended Beverage,Venti,NA,Nonfat,NA,709,300,5,4,0,5,330,58,3,52,7,0.08,0,0.2,0.4,140
Mocha Light Frappuccino Blended Beverage,Tall,NA,Nonfat,NA,354,120,0.5,0.4,0,0,150,24,1,23,3,0.04,0,0.1,0.08,70
Mocha Light Frappuccino Blended Beverage,Grande,NA,Nonfat,NA,473,160,1,0.5,0,0,200,33,1,30,4,0.06,0,0.1,0.1,95
Mocha Light Frappuccino Blended Beverage,Venti,NA,Nonfat,NA,709,220,1,0.5,0,5,290,46,2,42,6,0.08,0,0.15,0.15,130
Blended Strawberry Lemonade,Tall,NA,NA,NA,354,160,0.1,0,0,0,120,40,0,39,0.2,0,0.15,0.02,0.02,0
Blended Strawberry Lemonade,Grande,NA,NA,NA,473,200,0.1,0,0,0,160,52,1,50,0.3,0,0.2,0.02,0.04,0
Blended Strawberry Lemonade,Venti,NA,NA,NA,709,280,0.1,0,0,0,210,71,1,69,0.4,0,0.3,0.02,0.04,0
Chai Creme Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,140,0.1,0.1,0,0,150,33,0,32,4,0.06,0,0.1,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,230,8,5,0.2,30,160,35,0,34,4,0.15,0,0.15,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,160,2,1,0.1,10,160,32,0,32,3,0.06,0,0.1,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,240,10,6,0.3,40,170,35,0,34,4,0.15,0,0.15,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,170,3.5,2,0.1,10,150,32,0,32,3,0.04,0,0.1,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,250,11,7,0.3,40,160,35,0,34,4,0.15,0,0.1,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,150,1.5,0.2,0,0,150,31,0,29,3,0.04,0,0.1,0.06,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,230,10,5,0.2,30,160,33,1,31,3,0.15,0,0.15,0.06,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,140,2,2,0,0,150,31,0,30,0.3,0,0,0,0,20
Chai Creme Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,220,10,7,0.2,30,160,33,0,32,1,0.1,0,0.02,0,20
Chai Creme Frappuccino Blended Beverage,Grande,NA,Nonfat,FALSE,473,210,0.1,0.1,0,5,210,49,0,48,5,0.08,0,0.15,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Nonfat,TRUE,473,330,11,7,0.3,45,220,53,0,50,5,0.2,0,0.15,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,2%,FALSE,473,230,2.5,1.5,0.1,10,220,49,0,48,4,0.08,0,0.15,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,2%,TRUE,473,350,14,8,0.4,50,230,52,0,50,5,0.2,0,0.15,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Whole,FALSE,473,250,4,2.5,0.1,15,210,49,0,48,4,0.06,0,0.15,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Whole,TRUE,473,360,15,9,0.5,55,220,52,0,50,5,0.2,0,0.15,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Soy,FALSE,473,220,2,0.3,0,0,210,47,1,45,4,0.06,0,0.15,0.08,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Soy,TRUE,473,340,13,7,0.3,40,220,50,1,47,4,0.2,0,0.15,0.08,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Coconut,FALSE,473,210,2.5,2.5,0,0,210,47,0,46,1,0,0,0,0,40
Chai Creme Frappuccino Blended Beverage,Grande,NA,Coconut,TRUE,473,330,14,10,0.3,40,220,50,0,49,1,0.15,0,0.02,0,40
Chai Creme Frappuccino Blended Beverage,Venti,NA,Nonfat,FALSE,709,290,0.2,0.1,0,5,310,66,0,65,7,0.15,0,0.25,0.02,40
Chai Creme Frappuccino Blended Beverage,Venti,NA,Nonfat,TRUE,709,410,11,7,0.3,45,320,70,0,67,8,0.25,0,0.25,0.02,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,2%,FALSE,709,330,4,2,0.1,15,320,66,0,65,7,0.1,0,0.25,0,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,2%,TRUE,709,440,15,9,0.5,60,330,69,0,67,8,0.25,0.02,0.25,0.02,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,Whole,FALSE,709,350,7,4,0.2,20,310,66,0,65,7,0.1,0,0.2,0.02,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,Whole,TRUE,709,460,18,11,0.5,60,320,69,0,67,7,0.2,0,0.25,0.02,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,Soy,FALSE,709,300,3.5,0.4,0,0,300,63,1,60,6,0.08,0,0.25,0.1,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,Soy,TRUE,709,420,14,7,0.3,40,310,66,1,62,7,0.2,0,0.25,0.1,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,Coconut,FALSE,709,290,4.5,4,0,0,300,63,0,61,1,0,0,0,0,45
Chai Creme Frappuccino Blended Beverage,Venti,NA,Coconut,TRUE,709,400,16,11,0.3,40,310,66,0,64,1,0.15,0,0.02,0,45
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,200,3,2.5,0,0,190,39,2,36,5,0.06,0,0.15,0.2,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,280,11,7,0.3,30,200,42,2,39,5,0.15,0,0.15,0.25,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,210,5,3.5,0.1,10,190,38,2,35,5,0.06,0,0.15,0.2,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,300,13,9,0.3,40,200,42,2,38,5,0.15,0,0.15,0.25,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,220,6,4,0.1,10,190,38,2,35,4,0.06,0,0.1,0.2,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,310,14,9,0.4,40,200,42,2,38,5,0.15,0,0.15,0.25,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,200,4.5,2.5,0,0,180,37,2,33,4,0.04,0,0.15,0.25,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,290,13,7,0.3,30,190,40,2,36,5,0.15,0,0.15,0.3,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,200,5,4.5,0,0,190,37,2,34,1,0,0,0.02,0.2,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,280,13,9,0.3,30,190,41,2,37,2,0.1,0,0.02,0.2,10
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Nonfat,FALSE,473,270,4,3,0,5,250,53,2,49,6,0.08,0,0.15,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Nonfat,TRUE,473,390,15,10,0.4,45,270,58,2,52,7,0.2,0,0.2,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,2%,FALSE,473,290,7,5,0.1,10,260,53,2,49,6,0.08,0,0.15,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,2%,TRUE,473,410,18,12,0.5,50,270,57,2,52,7,0.2,0,0.2,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Whole,FALSE,473,300,8,6,0.2,15,260,53,2,49,6,0.06,0,0.15,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Whole,TRUE,473,420,20,13,0.5,55,270,57,2,52,7,0.2,0,0.15,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Soy,FALSE,473,270,6,3.5,0,0,250,51,3,45,5,0.06,0,0.15,0.35,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Soy,TRUE,473,400,17,10,0.4,40,260,55,3,49,6,0.2,0,0.2,0.35,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Coconut,FALSE,473,270,7,6,0,0,250,51,2,46,2,0,0,0.02,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Grande,NA,Coconut,TRUE,473,390,18,13,0.4,40,260,56,3,51,3,0.15,0,0.04,0.3,15
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Nonfat,FALSE,709,360,6,4,0,5,350,71,3,66,9,0.1,0,0.25,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Nonfat,TRUE,709,480,17,11,0.4,45,360,76,3,69,9,0.25,0,0.25,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,2%,FALSE,709,390,9,7,0.2,15,360,71,3,65,9,0.1,0,0.25,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,2%,TRUE,709,510,21,14,0.5,55,370,76,3,69,9,0.25,0.02,0.25,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Whole,FALSE,709,410,12,8,0.2,20,350,71,3,65,8,0.1,0,0.2,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Whole,TRUE,709,540,23,15,0.5,60,360,76,3,69,9,0.2,0,0.25,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Soy,FALSE,709,370,8,4.5,0,0,340,68,4,61,8,0.08,0,0.25,0.5,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Soy,TRUE,709,490,20,12,0.4,40,350,72,4,64,8,0.2,0,0.25,0.5,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Coconut,FALSE,709,360,10,8,0,0,340,68,3,62,3,0,0,0.02,0.4,20
Double Chocolaty Chip Creme Frappuccino Blended Beverage,Venti,NA,Coconut,TRUE,709,480,21,15,0.4,40,350,73,3,67,3,0.15,0,0.04,0.4,20
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Nonfat,FALSE,354,210,0.2,0.1,0,0,170,47,1,46,4,0.06,0.1,0.15,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Nonfat,TRUE,354,290,8,5,0.2,30,170,50,1,48,5,0.15,0.1,0.15,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,2%,FALSE,354,230,2.5,1.5,0.1,10,170,47,1,46,4,0.06,0.1,0.15,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,2%,TRUE,354,310,10,6,0.3,40,180,50,1,48,5,0.15,0.1,0.15,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Whole,FALSE,354,240,3.5,2,0.1,10,170,47,1,46,4,0.06,0.1,0.1,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Whole,TRUE,354,320,12,7,0.3,40,180,50,1,48,5,0.15,0.1,0.15,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Soy,FALSE,354,220,2,0.2,0,0,160,46,1,44,4,0.04,0.1,0.15,0.08,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Soy,TRUE,354,300,10,5,0.2,30,170,48,1,45,4,0.15,0.1,0.15,0.08,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Coconut,FALSE,354,210,2.5,2.5,0,0,160,46,1,44,1,0,0.1,0.02,0.02,50
Green Tea Creme Frappuccino Blended Beverage,Tall,NA,Coconut,TRUE,354,290,10,7,0.2,30,170,48,1,47,1,0.1,0.1,0.02,0.02,50
