NAME,SIZE,MILK,CALORIES,TOTAL_FAT_g,SATURATED_FAT_g,TRANS_FAT_g,CHOLESTEROL_mg,SODIUM_mg,TOTAL_CARB_g,DIETARY_FIBER_g,SUGAR_g,PROTEIN_g,CAFFEINE_mg,CALS,PRICE,CPD,RESTAURANT
Caffe Mocha,Tall,Whole,310,16,9,0.4,45,110,34,3,28,10,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Whole,310,16,9,0.4,45,110,34,3,28,10,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,Soy,200,5,1.5,0,0,90,28,4,20,9,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Soy,200,5,1.5,0,0,90,28,4,20,9,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,Soy,260,11,5,0.2,25,95,30,4,22,9,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Soy,260,11,5,0.2,25,95,30,4,22,9,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,Coconut,190,7,6,0,0,105,29,3,23,3,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Coconut,190,7,6,0,0,105,29,3,23,3,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Tall,Coconut,250,13,10,0.2,25,110,30,3,25,3,95,290,4.15,22.89156627,Starbucks
Caffe Mocha,Tall,Coconut,250,13,10,0.2,25,110,30,3,25,3,95,NA,3.45,27.53623188,Starbucks
Caffe Mocha,Grande,Nonfat,250,2.5,1.5,0,5,125,42,4,34,13,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Nonfat,250,2.5,1.5,0,5,125,42,4,34,13,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Nonfat,320,10,6,0.2,30,135,44,4,36,14,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Nonfat,320,10,6,0.2,30,135,44,4,36,14,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,2%,290,8,5,0.2,25,140,42,4,34,13,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,2%,290,8,5,0.2,25,140,42,4,34,13,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,2%,360,15,9,0.5,50,150,44,4,35,13,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,2%,360,15,9,0.5,50,150,44,4,35,13,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Whole,330,12,7,0.3,30,130,42,4,34,13,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Whole,330,12,7,0.3,30,130,42,4,34,13,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Whole,400,19,11,0.5,55,135,44,4,35,13,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Whole,400,19,11,0.5,55,135,44,4,35,13,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Soy,260,7,2,0,0,110,37,5,26,11,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Soy,260,7,2,0,0,110,37,5,26,11,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Soy,330,14,6,0.2,25,115,39,5,28,12,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Soy,330,14,6,0.2,25,115,39,5,28,12,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Coconut,250,9,8,0,0,130,38,4,30,4,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Coconut,250,9,8,0,0,130,38,4,30,4,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Grande,Coconut,320,16,12,0.2,25,135,40,4,32,4,175,370,4.65,37.6344086,Starbucks
Caffe Mocha,Grande,Coconut,320,16,12,0.2,25,135,40,4,32,4,175,NA,4.15,42.1686747,Starbucks
Caffe Mocha,Venti,Nonfat,310,3.5,2,0,10,170,54,5,44,17,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Nonfat,310,3.5,2,0,10,170,54,5,44,17,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Nonfat,390,10,6,0.2,35,170,56,5,45,18,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Nonfat,390,10,6,0.2,35,170,56,5,45,18,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,2%,380,11,7,0.3,30,190,53,5,43,17,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,2%,380,11,7,0.3,30,190,53,5,43,17,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,2%,450,18,11,0.5,55,190,55,5,45,17,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,2%,450,18,11,0.5,55,190,55,5,45,17,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Whole,420,16,9,0.4,40,170,53,5,43,16,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Whole,420,16,9,0.4,40,170,53,5,43,16,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Whole,490,23,13,0.5,65,180,55,5,45,17,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Whole,490,23,13,0.5,65,180,55,5,45,17,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Soy,330,9,2.5,0,0,140,46,6,34,15,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Soy,330,9,2.5,0,0,140,46,6,34,15,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Soy,400,16,7,0.2,25,150,48,6,35,15,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Soy,400,16,7,0.2,25,150,48,6,35,15,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Coconut,320,12,10,0,0,170,48,5,38,5,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Coconut,320,12,10,0,0,170,48,5,38,5,185,NA,4.65,39.78494624,Starbucks
Caffe Mocha,Venti,Coconut,390,19,15,0.2,25,180,50,5,40,5,185,450,4.95,37.37373737,Starbucks
Caffe Mocha,Venti,Coconut,390,19,15,0.2,25,180,50,5,40,5,185,NA,4.65,39.78494624,Starbucks
Iced Caffe Mocha,Tall,Nonfat,150,2,1,0,5,65,27,3,22,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Nonfat,240,10,6,0.2,30,75,30,3,23,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,2%,180,4.5,3,0.1,10,70,27,3,21,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,2%,260,12,8,0.4,40,80,29,3,23,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Whole,190,6,3.5,0.1,15,65,27,3,21,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Whole,270,14,9,0.4,45,75,29,3,23,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Soy,160,4,1.5,0,0,60,25,3,18,6,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Soy,240,12,6,0.2,30,65,27,3,20,7,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Coconut,150,5,4,0,0,65,25,3,19,3,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Tall,Coconut,240,13,9,0.2,30,70,27,3,22,3,95,260,4.15,22.89156627,Starbucks
Iced Caffe Mocha,Grande,Nonfat,200,2.5,1.5,0,5,80,36,4,28,9,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,Nonfat,320,14,8,0.3,45,90,40,4,30,10,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,2%,230,6,3.5,0.1,15,90,36,4,28,9,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,2%,350,17,11,0.5,55,100,39,4,30,10,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,Whole,250,8,4.5,0.2,15,80,36,4,28,9,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,Whole,360,19,12,0.5,60,95,39,4,30,9,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,Soy,210,5,2,0,0,75,33,5,24,8,175,350,4.65,37.6344086,Starbucks
Iced Caffe Mocha,Grande,Soy,330,16,9,0.3,40,85,37,5,26,9,175,350,4.65,37.6344086,Starbucks
